"LotFrontage","MasVnrArea","BsmtUnfSF","LowQualFinSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","Age","SinceReMod","LogSalePrice","LogLotArea","BsmtBath","bath","ExtraRms","TotalBsmtFinsh","X2ndFlr"
43,16,1266,0,1266,2,1,1,2,388,100,16,0,0,0,0,0,1,1,11.9822726287897,8.06526520889773,0,2,3,0,"0"
75,0,0,0,1734,4,2,0,2,539,0,0,0,0,0,0,0,32,32,11.7440371859336,9.22276289197474,0,2,2,0,"1"
68,0,124,0,1164,3,1,0,1,240,0,48,0,0,0,0,0,58,58,11.7360690162844,9.29468152040993,1,1,1,1040,"0"
59,0,485,0,1635,2,1,0,1,255,394,0,0,0,0,0,0,96,3,11.6699292137799,8.57734711423598,0,1,2,0,"1"
83,450,284,0,1940,3,1,1,3,606,168,95,0,0,0,0,0,1,0,12.887127001736,9.22611529109155,1,2.5,4,1646,"0"
65,0,770,0,1576,3,1,0,2,614,0,50,0,0,0,0,0,0,0,12.1909590077201,9.00270100719794,0,2.5,2,0,"1"
82,423,322,0,2392,3,1,1,3,870,0,70,0,0,0,0,0,9,8,12.7599577587566,9.1539816383068,1,2.5,3,1074,"1"
121,0,700,0,1742,4,1,1,2,424,0,169,0,0,0,0,0,127,23,12.0317192583854,9.77968015680806,0,1.5,3,216,"1"
80,340,169,0,1851,3,1,1,2,440,239,42,0,0,0,0,0,43,14,12.1388638958367,9.18604767940714,0,2.5,3,653,"1"
68,0,750,0,1500,3,1,0,2,564,0,35,0,0,0,0,0,1,0,12.0662357003424,9.08772065842827,0,2.5,2,0,"1"
96,230,528,0,1718,3,1,1,3,786,216,48,0,0,0,0,0,3,2,12.7293207892947,9.42995771351383,1,2,3,1172,"0"
51,0,363,0,1230,3,1,0,1,305,0,57,0,0,63,0,0,60,56,11.7084922485142,8.45786772533142,1,1.5,1,384,"1"
60,0,1007,0,1077,3,1,1,1,210,0,100,48,0,0,0,0,84,56,11.418614785499,9.18870807184907,0,1,2,0,"0"
64,24,501,0,1208,2,1,0,2,632,105,61,0,0,0,0,0,4,4,12.2356314477717,8.81907398326783,1,2,3,686,"0"
74,0,0,0,944,2,1,0,2,528,0,0,0,0,0,0,0,57,57,11.3144745262464,9.23073106162392,0,1,1,0,"0"
60,0,691,0,691,2,1,0,1,216,0,20,94,0,0,0,0,87,57,11.3621025752356,8.59415423255237,0,1,1,0,"0"
75,53,1550,0,1574,3,1,1,3,824,144,104,0,0,0,0,0,2,2,12.3544926506484,9.38907215991958,0,2,3,24,"0"
43,16,1330,0,1504,1,1,1,2,457,156,0,0,0,0,0,0,4,3,12.106252310248,8.06526520889773,0,2,5,16,"0"
65,220,390,0,985,3,1,0,1,328,210,0,0,0,0,0,0,31,31,11.9177236840907,9.03419967425731,0,2,2,595,"0"
21,0,0,0,1092,3,1,0,1,286,238,0,0,0,0,0,0,39,39,11.3850920934603,7.70391020961631,0,1.5,2,546,"1"
43,108,1710,0,1710,3,1,1,2,550,100,48,0,0,180,0,0,5,4,12.3883942023241,9.40244722950493,0,2,3,0,"0"
60,0,1008,514,1522,4,1,0,0,0,0,0,138,0,0,0,0,80,56,11.5327280922664,8.69951474821019,0,2,2,0,"0"
115,0,720,0,1271,4,1,1,1,312,0,0,108,0,0,0,0,60,58,11.8130300574206,9.96580485860099,0,2,2,0,"1"
75,0,0,0,1664,4,2,0,0,0,0,0,0,0,0,0,0,45,45,11.5129254649702,9.19268543673746,0,2,2,0,"0"
55,0,602,0,1502,3,1,2,1,180,96,0,112,0,53,0,0,84,11,12.0137007528827,9.26785427817679,0,1.5,3,0,"1"
60,0,310,0,1022,2,1,0,1,280,0,30,226,0,0,0,0,99,3,11.3504065354725,8.88183630500415,1,1,1,712,"0"
60,206,746,0,1082,2,1,1,1,240,0,130,0,0,0,0,0,59,57,11.6885580336134,9.36426245424844,0,1,2,336,"0"
70,0,167,0,1665,3,1,0,2,528,0,45,0,0,0,0,0,8,8,12.3327052964635,9.03598698483141,1,2.5,2,643,"1"
73,196,814,0,1504,3,1,1,2,478,115,66,0,0,0,0,0,13,13,12.2209612580239,9.38286408629003,1,2,2,690,"0"
43,145,1346,0,1506,2,1,1,2,440,142,20,0,0,0,0,0,1,1,12.2713452721464,8.0106915391303,0,2,3,16,"0"
60,0,108,0,1132,2,1,0,2,451,252,64,0,0,0,0,0,3,3,12.0782392740203,8.85708813531495,1,1.5,2,1024,"0"
64,84,515,0,1220,2,1,0,2,632,105,54,0,0,0,0,0,0,0,12.1756134380455,8.91004576147356,1,2,3,684,"0"
52,0,588,0,1248,2,1,0,1,160,0,0,192,0,0,0,0,77,57,11.3736633976367,9.15260532132494,0,1,3,324,"1"
43,14,1330,0,1504,2,1,1,2,437,156,20,0,0,0,0,0,3,2,12.1600287070288,8.06526520889773,0,2,4,16,"0"
70,0,276,0,882,3,1,0,2,461,96,0,0,0,0,0,0,35,35,11.6307085006266,8.94897560784178,1,1,1,606,"0"
73,324,571,0,1264,3,1,2,2,461,0,0,0,0,143,0,0,50,50,12.0287386302473,9.13776967914135,1,1,2,697,"0"
71,338,125,0,1646,3,1,1,3,800,192,44,0,0,0,0,0,1,0,12.5881906521085,9.16115012778541,1,2,3,1513,"0"
79,0,359,0,1376,3,1,1,1,240,0,0,0,0,0,0,0,66,57,11.5617156291397,9.15820461755565,1,1,2,409,"1"
21,281,355,0,1218,3,1,0,1,264,0,28,0,0,0,0,0,34,34,11.6784399034478,7.4265490723973,0.5,1.5,3,317,"1"
102,0,301,397,3082,5,1,2,2,672,136,63,0,0,0,0,0,89,39,12.1909590077201,9.67174463240845,1,2.5,6,523,"1"
50,0,920,0,954,2,1,1,1,240,0,0,0,0,0,0,0,69,57,11.6931615152732,8.74909824839902,0,1,2,0,"0"
89,70,598,0,1620,2,1,1,3,912,228,0,0,0,0,0,0,2,1,12.6619139609634,9.46482753957032,1,2,3,1022,"0"
21,0,546,0,1344,3,1,1,0,0,0,0,0,0,0,0,0,39,1,11.4824662574855,7.33498187887181,0,1.5,2,0,"1"
21,0,121,0,630,1,1,0,1,286,0,0,0,0,0,0,0,39,39,11.289781913656,7.29776828253138,1,1,1,509,"0"
88,67,284,0,1803,3,1,1,2,484,0,0,0,0,0,0,0,49,6,11.9511803959014,9.48227408745982,1,2,4,850,"0"
34,135,406,0,1306,1,1,1,2,624,170,63,0,0,0,0,0,4,4,12.1858699382127,8.59062950948942,1,2,3,900,"0"
86,99,390,0,2329,4,1,1,2,514,192,121,0,0,0,0,0,18,18,12.4771679143776,9.37915444541164,1,2.5,5,1085,"1"
80,0,1420,0,2524,4,1,1,2,542,474,120,0,0,0,0,0,28,28,12.5353763926728,9.16951837745593,1,2.5,4,1104,"0"
85,208,1752,0,2868,4,1,1,3,716,214,108,0,0,0,0,0,1,0,13.2295679916666,9.68383789047617,0,3.5,6,240,"1"
57,0,304,0,990,3,1,0,2,672,0,0,0,0,0,0,0,14,13,11.8844890214027,9.13183814382123,0.5,1,1,686,"0"
100,75,0,0,1771,3,1,1,2,336,0,0,0,0,0,0,0,49,3,11.6526874073454,9.98736903651683,0,1,5,0,"0"
60,0,0,0,930,2,1,0,1,308,0,0,0,0,0,0,0,64,4,11.3492293722994,9.31470038730042,0,1,3,0,"0"
73,0,1302,0,1302,3,1,0,2,436,0,22,0,0,0,0,0,0,0,12.0809911659083,9.10420177591451,0,2,2,0,"0"
103,0,1316,0,1316,3,1,1,2,440,0,20,0,0,0,0,0,0,0,12.2067773971344,9.32143441948177,0,2,2,0,"0"
100,272,374,0,1977,4,1,1,2,540,0,52,0,0,0,0,0,43,29,12.0137007528827,9.15904707758863,0.5,1.5,4,442,"1"
68,145,833,0,1526,4,1,1,1,364,116,78,0,0,0,0,0,53,8,11.8810347865346,9.05508908670489,0,1,2,383,"0"
90,210,133,0,1989,3,1,1,2,586,199,60,0,0,0,0,0,4,4,12.4490188241406,9.33846969968671,1,2.5,3,932,"1"
104,160,549,0,1523,3,1,1,2,478,0,0,0,0,189,0,0,32,32,12.1007121298723,9.3379417165699,0.5,2,3,644,"0"
43,240,705,0,1364,2,1,1,2,484,192,36,0,0,0,0,0,1,1,12.1326951757254,8.86106654351776,1,2,3,659,"0"
96,154,168,0,2184,3,1,1,3,836,0,102,0,0,0,0,0,1,1,12.7218858108072,9.33326571881348,1,2.5,6,936,"1"
41,0,722,0,1338,2,1,0,2,582,0,0,170,0,0,0,0,9,9,12.2713921116508,8.50106380948635,1,2,3,616,"0"
120,0,894,0,894,2,1,0,3,1248,0,20,0,0,0,0,560,73,58,11.3022044336546,9.7981270368783,0,1,3,0,"0"
85,0,662,0,2337,5,2,0,2,560,0,57,0,0,0,0,0,107,57,11.4075649493124,9.51782507172414,0,2,3,0,"1"
50,0,706,0,1103,2,1,1,2,440,166,120,0,0,0,0,0,81,26,11.6127707999399,8.69951474821019,0,1,2,397,"0"
80,0,105,0,2260,3,1,0,2,533,296,44,0,0,0,0,0,14,13,12.7007688873663,9.5468126085974,1,2.5,3,1201,"1"
59,0,799,0,1571,3,1,1,2,380,0,40,0,0,0,0,0,16,15,12.0895388292742,8.96661138705286,0,2.5,3,0,"1"
80,360,0,0,1611,4,1,0,2,442,328,128,0,0,189,0,0,44,44,12.0311238430656,9.18604767940714,1,1.5,2,780,"1"
42,0,105,0,2521,5,1,1,2,576,728,20,0,0,0,0,0,33,33,11.9276806199855,8.28500889544988,1,2.5,4,837,"1"
60,0,625,0,893,2,1,0,2,576,0,0,0,0,0,0,0,58,4,11.8130300574206,9.16951837745593,0.5,1,1,220,"0"
72,120,462,0,1048,3,1,0,1,286,0,20,0,0,192,0,0,51,51,11.8130300574206,9.22542600939422,1,1,2,586,"0"
78,0,429,0,1556,4,1,0,2,441,0,0,0,0,0,0,0,41,41,11.9447078813958,9.36734412078585,0,1.5,3,298,"1"
50,0,810,0,1456,4,1,1,1,280,0,0,0,0,0,0,0,58,56,11.4240942512636,8.93392789178263,1.5,1,2,0,"1"
75,140,155,0,1426,3,1,0,2,440,252,0,0,0,0,0,0,32,32,11.979799201207,8.98092720764838,0,1.5,2,535,"1"
74,0,1240,0,1240,2,1,0,3,826,140,93,0,0,0,0,0,1,1,12.1756134380455,9.0543880702023,0,2,2,0,"0"
75,0,390,0,1740,3,1,2,1,240,0,0,0,0,0,0,0,67,23,12.2991075114974,9.48227408745982,0,1.5,2,410,"1"
60,0,170,0,1466,3,1,1,2,566,436,21,0,0,0,0,500,70,17,12.0435537160324,9.28730141311231,0.5,2,3,626,"1"
37,169,186,0,848,1,1,1,2,420,140,0,0,0,0,0,0,2,2,11.9569700550459,8.39728289474368,1,1,1,662,"0"
65,0,495,0,990,3,1,0,1,299,0,64,0,0,0,0,0,13,13,11.7440371859336,9.07966204833407,0,1,1,495,"0"
80,144,602,0,1258,3,1,0,2,528,55,0,0,216,0,0,0,37,4,11.8844890214027,9.30928031983109,0.5,2,1,656,"0"
75,0,216,0,1040,3,1,0,1,308,0,0,220,0,0,0,0,47,47,11.7981044072039,8.9226582995244,1,1.5,1,824,"0"
70,100,1459,0,1459,3,1,1,2,527,192,39,0,0,0,0,0,5,5,12.1652506510099,9.07669468710627,0,2,2,0,"0"
80,425,698,0,1251,3,1,2,1,461,0,116,0,0,0,0,700,42,42,11.982929094216,9.0825070004663,1,1,2,553,"0"
73,0,189,0,996,2,1,0,2,564,120,0,0,0,0,0,0,18,18,11.8981878657609,9.11261728344757,1,1,2,747,"0"
85,0,1082,0,1953,3,1,1,3,1043,160,50,0,0,0,0,0,4,3,12.4371843664936,9.2661534367954,0,2.5,5,0,"1"
24,50,970,0,1709,3,1,0,2,380,0,40,0,0,0,0,0,2,2,11.8313791960888,7.83280751652486,0,2,3,0,"1"
37,0,208,0,1247,1,1,1,2,550,0,84,0,0,0,0,0,1,1,12.1909590077201,8.10651451625519,1,1.5,2,1039,"0"
60,0,0,0,1040,2,2,0,2,400,0,0,0,0,0,0,0,59,59,11.4392789248019,9.05298456119998,0,2,2,0,"0"
24,212,90,0,1252,2,1,0,2,462,0,48,0,0,0,0,0,9,8,11.982929094216,7.67786350067821,1,2.5,1,510,"1"
60,0,758,0,1694,4,1,1,2,576,342,0,128,0,0,0,0,83,58,11.8240798936072,9.03598698483141,0,2,2,423,"1"
71,166,203,0,1200,1,1,0,2,884,0,64,0,0,0,0,0,41,8,11.8913619006905,9.1302143274969,1,1.5,4,661,"0"
74,0,448,0,936,2,1,0,1,308,0,0,80,0,160,0,0,54,10,11.7675676833438,8.67726913926287,1,1,1,488,"0"
78,0,1290,0,1314,3,1,1,2,440,0,22,0,0,0,0,0,1,1,12.0806908119985,9.13959596745043,0,2,2,24,"0"
60,0,684,0,1355,3,1,0,0,0,136,0,115,0,0,0,0,93,1,11.7519423654407,8.83666458635743,0,1.5,3,0,"1"
50,0,0,0,1324,3,1,0,1,240,0,0,0,0,0,0,0,73,59,11.7597855429018,8.69951474821019,0,1,2,672,"1"
82,206,567,0,1601,3,1,1,2,478,0,0,0,0,0,0,0,31,31,11.9640010843304,9.38261159291664,0,2,3,704,"0"
60,0,0,0,438,1,1,0,1,246,0,0,0,0,0,0,0,89,59,11.0020998412042,9.03598698483141,0,1,1,290,"0"
61,0,251,0,950,3,1,0,1,280,0,0,0,0,0,0,0,36,36,11.6910716503537,9.18584274037578,0,1,1,699,"0"
70,45,422,0,1134,2,1,0,1,254,0,16,0,0,0,0,0,47,5,11.8130300574206,8.85366542803745,0,1,3,588,"0"
79,0,0,0,1194,3,1,1,2,539,0,0,192,0,0,0,0,47,47,11.979799201207,9.09492952046486,0.5,1,2,655,"0"
24,304,630,0,1302,3,1,0,2,440,0,0,0,0,0,0,0,37,37,11.5711943730942,7.60887062919126,0,2.5,2,0,"1"
98,362,431,0,2622,3,1,2,2,712,186,32,0,0,0,0,0,16,15,12.6915804613119,9.41377089198037,1,2.5,5,1032,"1"
114,0,172,0,1442,3,1,1,2,719,0,244,0,0,0,0,0,17,16,12.1001564199386,9.24541789858888,1,2,2,738,"0"
168,0,868,0,2021,3,1,1,2,422,0,100,0,0,0,0,0,0,0,12.5235258763151,10.0543614409703,0,2.5,5,0,"1"
107,42,797,0,1836,3,1,1,3,862,125,185,0,0,0,0,0,5,4,12.5425448821514,9.33802973311707,1,2,3,1039,"0"
80,660,400,0,1964,4,1,1,2,483,0,69,0,0,0,0,0,32,32,12.2307652581205,9.25722395787503,0,2.5,3,403,"1"
73,0,108,0,816,2,1,0,1,308,0,0,0,0,0,0,0,49,49,11.7745202026587,8.86785006302941,1,1,2,708,"0"
66,0,365,0,1008,2,1,0,1,240,0,18,0,0,0,0,0,54,1,11.809319478024,9.09638749190015,1,1,3,643,"0"
90,0,418,0,833,2,1,0,1,326,0,0,0,0,0,0,0,52,6,11.6699292137799,8.59415423255237,0,1,1,415,"0"
93,328,730,0,1734,3,1,1,3,928,0,0,0,0,0,0,0,0,0,12.6698066617623,9.39972029313758,1,2,3,1004,"0"
57,0,192,0,894,3,1,0,2,450,0,0,0,0,0,0,0,41,5,11.7752897294377,9.18645743151285,1,1,1,702,"0"
85,0,533,0,1601,3,1,0,1,300,280,34,0,0,0,0,0,50,21,11.8493977015914,9.53423382639054,0.5,1,2,0,"1"
70,0,671,0,1040,3,1,0,1,286,140,0,252,0,0,0,0,47,47,11.80335376309,8.93062646917358,0,1,2,369,"0"
59,0,1012,0,1012,2,1,1,1,308,0,22,112,0,0,0,0,87,57,11.681824001432,9.01954299670119,0,1,3,0,"0"
84,196,1528,0,1552,3,1,0,3,782,144,20,0,0,0,0,0,1,0,12.2685778508816,9.21870528830781,0,2,3,24,"0"
50,0,698,0,698,2,1,0,0,0,0,200,0,0,0,0,0,62,1,11.6784399034478,9.14899674173513,0.5,1,1,0,"0"
60,0,1005,0,1005,2,1,1,2,672,0,0,0,0,0,0,0,54,54,11.6526874073454,9.25282498358234,0,1,2,0,"0"
53,130,1373,0,1555,2,1,1,3,660,143,20,0,0,0,0,0,2,2,12.0668105781967,8.2117543973752,0,2,4,0,"0"
182,0,230,0,1530,3,1,1,3,630,144,36,0,0,0,0,0,3,3,12.4645833406817,9.58685715812845,1,2,3,1300,"0"
59,0,847,0,1959,4,1,1,2,434,100,48,0,0,0,0,0,3,2,12.2783933071098,9.37551576993517,0,2.5,3,0,"1"
60,180,0,0,936,2,1,0,2,672,49,0,0,0,0,0,0,27,27,11.8493977015914,8.88183630500415,1,1,1,936,"0"
65,0,500,0,1981,4,1,2,2,576,431,44,0,0,0,0,0,81,59,11.8130300574206,8.962391701743,1,2,2,622,"1"
63,0,762,0,974,3,1,0,0,0,0,28,0,0,0,0,0,16,15,11.4457167152768,9.27911988737101,0,1,1,212,"0"
90,0,1008,0,2210,5,1,0,1,205,0,48,0,0,0,0,0,127,57,11.6741936125664,9.20029003612268,0,2,2,0,"1"
80,0,544,0,2020,3,1,1,2,466,0,155,0,0,0,0,0,14,14,12.3863086958331,9.19299073364107,0,2.5,4,584,"1"
57,0,916,0,1600,3,1,1,2,460,100,38,0,0,0,0,0,10,10,12.0376539939052,9.07943410212838,0,2.5,3,0,"1"
60,0,960,0,986,2,1,1,1,180,0,128,0,0,0,0,0,81,57,11.5327280922664,8.72907355045174,0,1,2,0,"0"
80,0,752,0,1252,3,1,0,1,288,0,0,96,0,0,0,0,58,58,11.6868787720937,9.16951837745593,0,1,2,280,"1"
54,0,780,0,1020,2,1,0,0,0,0,0,176,0,0,0,0,135,14,11.4510500612521,8.75494945509829,0,1,3,0,"1"
98,0,270,0,1167,3,1,1,2,495,0,0,216,0,126,0,0,87,57,11.8775685785581,9.07463518981081,0,1,2,645,"0"
60,0,100,0,952,2,1,0,2,840,0,0,0,0,0,0,0,57,57,11.8422292121128,8.90245559220688,1,1,1,852,"0"
77,340,316,0,2828,4,1,1,3,1052,125,144,0,0,0,0,0,1,0,12.9595385187621,9.20683423264689,1,3,6,1150,"1"
60,0,324,0,924,2,1,0,1,280,0,0,0,0,0,0,0,69,60,11.289781913656,9.40755054126389,1,1,2,348,"1"
52,0,1042,0,1576,3,1,1,1,225,0,0,0,0,0,0,0,78,56,11.9117015849276,8.73873546136347,0,1,4,0,"1"
75,0,429,0,1564,3,1,1,1,234,0,0,0,0,0,0,0,68,59,12.0696800206246,9.39266192877014,0,1.5,3,275,"1"
50,0,26,0,1482,3,1,0,2,324,0,0,0,0,0,0,0,89,21,11.870599909242,9.10497985631836,0.5,1,3,624,"1"
57,0,932,0,932,2,1,1,1,306,0,0,214,0,0,0,0,57,57,11.7280368445872,9.02159824737931,0,1,1,0,"0"
134,132,1290,0,1466,3,1,2,2,528,0,140,0,0,100,0,0,47,47,11.9177236840907,9.78442244537719,0,1.5,2,176,"0"
90,0,230,0,1811,2,1,1,2,470,0,0,280,0,0,0,0,50,2,12.3458345879053,9.55499334068759,0,1,3,843,"0"
90,0,280,0,1437,3,1,1,2,528,0,21,0,0,180,0,0,31,3,12.2922503417712,9.28433405188451,1,2,2,1157,"0"
85,0,586,0,1265,3,1,1,2,502,0,92,0,96,0,0,0,43,9,12.1001564199386,9.14313162228273,0.5,2,2,633,"0"
34,166,410,0,1314,2,1,1,2,626,172,62,0,0,0,0,0,2,1,12.3458345879053,8.5173931714189,1,2,3,904,"0"
92,186,1580,0,1580,3,1,0,3,830,0,24,0,0,0,0,0,1,0,12.3678853256926,9.38697914563464,0,2,3,0,"0"
76,270,459,0,1876,4,1,1,2,540,0,69,0,0,0,0,0,34,34,12.1281111040605,9.11822508306838,0,2.5,3,442,"1"
24,0,544,0,1456,3,1,1,2,440,26,0,0,0,0,0,0,32,32,11.8913619006905,7.73193072194849,0,2.5,3,311,"1"
109,0,402,0,894,3,1,1,2,450,0,0,0,0,0,0,0,39,39,11.7675676833438,9.07383312732152,0,1,1,492,"0"
60,0,0,0,1258,0,2,0,2,400,120,0,0,0,0,0,0,39,39,11.5987269436613,9.46498259034976,2,1,4,1198,"0"
79,268,1502,0,1502,3,1,0,2,644,0,114,0,0,0,0,0,0,0,12.359523080243,9.16335358075185,0,2,3,0,"0"
64,72,1694,0,1694,3,1,0,3,776,160,33,0,0,0,0,0,2,2,12.410441041518,9.25674674479034,0,2,3,0,"0"
58,0,173,0,1671,3,1,1,2,472,0,38,0,0,0,0,0,6,6,12.0610468734799,9.29210467377882,1,2.5,3,786,"1"
120,0,501,0,2108,4,1,2,2,540,0,0,0,0,90,0,0,73,22,12.3673407931263,9.52719282172774,0,2,2,626,"1"
118,1378,543,0,3627,4,1,1,3,807,361,76,0,0,0,0,0,11,10,13.3455069287185,10.4845852292875,1,3.5,5,1387,"1"
76,0,574,0,1118,3,1,1,1,358,203,0,0,0,0,576,0,31,31,12.0494188354848,9.19826779074191,1,1,2,522,"0"
76,0,599,0,1261,3,1,1,2,433,0,0,0,0,288,0,1400,50,50,12.0015054797889,9.11822508306838,1,1,2,662,"0"
35,0,625,0,1250,2,1,0,2,625,0,54,0,0,0,0,0,2,1,12.0546681913709,8.29829063435928,0,2.5,2,0,"1"
138,0,977,479,3086,3,1,1,0,0,122,0,0,0,0,0,0,61,13,12.2085695257288,9.79979231619736,0,3,8,621,"1"
80,0,449,0,2345,4,1,1,2,360,0,0,0,0,0,0,0,74,56,12.3842188309136,9.71474542793925,0,2.5,4,503,"1"
85,337,983,0,2872,4,1,1,2,541,0,33,0,0,0,0,0,15,7,12.5602444592508,9.27594082906013,0,2.5,4,700,"1"
37,0,218,0,923,3,1,0,1,264,362,0,0,0,0,0,0,24,23,11.6910716503537,8.84664081310049,1,1,1,658,"0"
54,0,731,0,1343,3,1,1,1,186,192,0,102,0,0,0,0,88,59,11.950535026405,8.94650502599868,0,1.5,3,0,"1"
77,0,0,0,1124,3,1,1,0,0,0,36,190,0,0,0,0,52,52,11.4403547721354,9.02821879518489,0,1,1,0,"0"
64,186,120,0,1652,2,1,1,2,482,162,53,0,153,0,0,0,0,0,12.8802918162046,8.62819774945915,1.5,2,2,1480,"0"
160,0,300,0,4476,4,1,2,3,813,171,78,0,0,0,555,0,11,11,13.5211394973617,9.6564994664119,1,3.5,5,2096,"1"
60,0,299,0,1130,2,1,1,2,720,229,0,0,0,0,0,0,86,56,11.6952470217642,9.28730141311231,1,1,2,821,"0"
50,226,413,0,1572,3,1,2,3,995,0,263,0,0,263,0,0,44,44,12.1372583295298,10.4668961387102,1,1.5,1,1159,"0"
60,0,392,0,1221,4,1,0,1,392,0,0,236,0,0,0,0,82,56,11.5607627943844,9.18379103674265,1,1,2,392,"1"
107,0,538,0,1699,3,2,0,2,420,0,74,0,0,0,0,0,109,39,11.4616321705827,9.27002337413736,1,2,2,440,"1"
89,0,168,0,1624,2,1,1,3,757,0,114,192,0,0,0,0,12,11,12.4760997827432,9.43035904594287,1,2,2,1456,"0"
68,95,831,0,1660,3,1,0,2,493,144,68,0,0,0,0,0,7,7,12.1807548375459,9.09773142759353,0,2.5,3,0,"1"
60,0,994,0,1804,3,1,1,2,442,140,60,0,0,0,0,0,11,11,12.1495022940418,8.9226582995244,0,2.5,3,0,"1"
24,456,776,0,1441,2,1,0,2,492,206,0,0,0,0,0,0,8,7,12.0668105781967,7.8804263442924,0,2.5,2,0,"1"
60,0,702,0,1472,3,1,0,1,250,0,0,84,0,0,0,0,82,13,11.7360690162844,9.16951837745593,0,1,2,0,"1"
80,143,292,0,1352,4,1,0,1,299,379,36,0,0,0,0,0,41,41,11.9703503120091,9.1446278286108,0,1.5,2,371,"1"
51,0,728,0,1456,3,1,0,2,400,100,24,0,0,0,0,0,3,3,12.0782392740203,8.99081526618468,0,2.5,4,0,"1"
58,0,879,0,1863,4,1,1,3,660,100,17,0,0,0,0,0,0,0,12.2977854534534,9.55066233175214,0,2.5,4,0,"1"
65,0,815,0,1690,3,1,1,1,225,0,0,330,0,0,0,0,90,56,11.8775685785581,9.08817273800197,0,1,3,0,"1"
70,0,1212,0,1212,3,1,0,2,573,356,0,0,0,0,0,0,8,8,12.0895388292742,9.11602969250494,0,2,2,0,"0"
75,51,504,0,1382,3,1,1,2,459,0,82,0,0,0,0,0,43,27,11.9049675527463,9.32678918461943,0,1.5,2,547,"0"
71,0,864,0,864,3,1,0,1,280,0,0,0,0,0,0,0,36,36,11.6617764117026,9.14345242643455,0,1,1,0,"0"
80,0,866,0,1779,3,1,0,2,546,198,36,0,0,0,0,0,11,11,12.1955171315907,9.24956108512946,0,2.5,2,0,"1"
50,0,884,0,1348,3,1,1,1,216,0,0,208,0,0,0,0,84,12,11.6699292137799,8.69951474821019,1,1,1,0,"1"
75,171,1630,0,1630,3,1,1,2,451,74,234,0,0,0,0,0,9,8,12.2690474446916,9.18502256399189,0,2,2,0,"0"
78,0,268,0,1074,3,1,0,2,495,0,88,0,0,0,0,0,31,31,11.9414558460094,9.22424327714517,1,1.5,2,788,"0"
90,234,1496,0,2196,3,1,1,3,701,84,70,0,0,0,0,0,19,18,12.5131896306206,9.59451374461672,0,2,3,662,"0"
70,120,1342,0,1700,3,1,0,2,544,192,23,0,0,0,0,0,3,3,12.2060726455302,9.11986846881211,1,2,3,340,"0"
70,0,319,0,1283,3,1,0,2,506,0,0,0,0,0,0,0,46,28,11.8493977015914,8.95712413640568,1,1,2,612,"0"
85,420,440,0,1660,3,1,1,2,500,322,50,0,0,0,0,0,0,0,12.5776362019627,9.22837673446228,1,2,4,1220,"0"
70,0,1055,0,1845,3,1,1,2,462,635,104,0,0,0,0,400,18,18,12.1495022940418,9.32527491006828,0,2.5,4,0,"1"
152,0,132,0,1752,4,1,0,2,492,325,12,0,0,0,0,0,22,5,12.0076217068063,9.40376670850224,0,2,3,427,"1"
50,0,328,0,672,2,1,0,1,234,0,113,0,0,0,0,0,68,59,11.6351430976945,9.14206153122289,1,1,1,344,"0"
69,0,141,0,999,3,1,0,1,300,150,72,0,0,0,0,0,44,44,11.809319478024,9.23063307524395,1,1,2,784,"0"
99,0,340,0,894,3,1,0,1,384,0,0,0,0,0,0,0,41,41,11.7360690162844,8.86700463533357,0,1,1,554,"0"
68,0,0,0,1902,4,2,0,2,539,0,0,0,0,0,0,0,32,32,11.6262541502772,9.09717167387054,0,2,2,0,"1"
72,72,364,0,1314,3,1,0,2,552,135,112,0,0,0,0,0,0,0,12.343466568969,9.0641578617981,1,2,2,936,"0"
52,0,0,0,912,2,1,0,0,0,0,0,0,0,0,0,0,59,56,11.2960124634067,8.73873546136347,0,1,0,0,"1"
21,236,672,0,1218,3,1,0,0,0,201,0,0,0,0,0,0,35,35,11.4240942512636,7.4265490723973,0,1.5,3,0,"1"
66,0,0,0,912,2,1,0,1,288,0,0,0,0,0,0,0,42,42,11.6526874073454,8.96187901267768,0,1,2,912,"0"
55,0,210,0,1211,3,1,1,1,322,0,63,0,0,0,0,0,40,40,11.805595078933,9.01796847932873,0,1,1,742,"0"
78,320,844,0,1846,3,1,1,1,315,0,0,0,0,0,0,0,58,57,11.870599909242,9.25874951118387,0,2,3,196,"1"
89,44,1380,0,2136,4,1,0,2,528,0,30,0,0,0,0,0,55,55,11.8342840637814,9.27612811251419,0,2,2,756,"0"
60,0,64,0,1490,3,1,1,2,388,100,75,0,0,0,0,0,4,3,12.1226910365911,9.64108328726862,1,2.5,4,724,"1"
65,63,81,0,1138,3,1,0,1,264,224,0,0,0,0,0,0,49,49,11.8844890214027,9.25741477936211,0.5,1,2,507,"0"
86,74,894,0,1933,4,1,1,3,668,100,18,0,0,0,0,0,1,1,12.273731294004,9.58863981201158,0,2.5,4,0,"1"
72,300,317,0,912,2,1,0,2,576,0,240,0,0,0,0,0,43,0,11.8981878657609,9.0906555290302,1,1,2,595,"0"
