"Id","LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","Age","SinceReMod","LogSalePrice"
898,64,7018,0,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,2,528,154,0,0,0,0,0,0,30,30,11.8702711838891
899,100,12919,760,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,3,820,0,67,0,0,0,0,0,1,0,13.3239269468631
900,65,6993,0,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1,288,0,0,0,0,0,0,0,45,12,11.8130300574206
902,64,8712,0,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1,756,0,0,0,0,0,0,0,52,9,11.9381932003746
903,63,7875,0,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,3,3,12.1007121298723
904,50,14859,27,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,3,690,144,60,0,0,0,0,0,0,0,12.3883942023241
906,80,9920,110,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1,280,0,0,164,0,0,0,0,56,56,11.7597855429018
907,116,13501,208,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,3,865,0,60,0,0,0,0,0,1,1,12.4490188241406
908,86,11500,0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1,180,0,0,0,0,322,0,0,70,19,12.4292161968444
910,149,12589,0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2,390,36,24,0,0,0,0,0,4,4,12.0668105781967
911,80,11600,361,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,2,480,0,0,0,0,0,0,0,50,50,11.9466540383513
913,51,6120,0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1,450,0,0,112,0,120,0,620,81,56,11.3850920934603
914,82,6270,0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,3,871,0,0,0,0,0,0,0,58,57,11.8844890214027
915,30,3000,76,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,2,528,0,234,0,0,0,0,0,0,0,12.0652749169136
916,21,2001,80,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,0,0,0,0,0,0,0,37,37,11.2252433925184
917,50,9000,0,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1,308,0,0,0,0,0,0,0,57,56,10.4719498091105
919,103,13125,0,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,3,833,72,192,224,0,0,0,0,16,16,12.3800259526536
920,87,11029,0,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,2,601,0,51,0,0,190,0,0,50,6,12.0810761553555
921,70,8462,105,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,2,471,300,87,0,0,0,0,0,13,13,12.2110601870412
922,67,8777,0,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,0,0,0,70,0,0,0,0,0,108,5,11.8906767345109
923,65,10237,0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,397,100,0,0,23,0,0,0,1,0,12.0434948907728
924,50,8012,0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,2,533,0,69,0,0,0,0,0,15,14,12.170445467887
925,79,10240,157,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,2,612,384,131,0,0,0,0,0,26,26,12.2428866186529
927,93,11999,340,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,3,656,104,100,0,0,0,0,0,4,3,12.5602444592508
931,73,8925,0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,3,610,100,18,0,0,0,0,0,2,2,12.2110601870412
932,70,9100,0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1,429,0,0,0,0,0,0,0,44,44,11.6741936125664
933,84,11670,302,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,3,788,0,191,0,0,0,0,0,1,1,12.6760762747759
934,63,8487,210,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2,570,192,36,0,0,0,0,0,5,5,12.1547793511426
935,313,27650,0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,48,1,12.3966930051388
936,52,5825,108,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,80,53,11.2885311317544
938,75,9675,0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,4,4,12.4411447677097
939,73,8760,0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,0,0,12.3875563514251
941,55,12640,0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,30,30,11.9243726447559
943,42,7711,0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,30,30,11.9183905730784
944,100,25000,0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,40,40,11.870599909242
946,98,8820,0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,119,13,11.7352686961137
947,70,8163,128,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,47,47,11.870599909242
948,85,14536,236,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,5,4,12.5061772379805
949,65,14006,144,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,4,4,12.16785143271
950,78,9360,0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,38,4,12.1934938633233
951,60,7200,0,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,57,5,11.7675676833438
952,60,7800,0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,41,41,11.6944133410156
953,60,7200,0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,37,6,11.8048485316793
955,35,9400,250,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,31,31,11.7558716435806
956,82,7136,423,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,61,57,11.8844890214027
957,24,1300,0,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,29,29,11.7280368445872
958,70,7420,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,45,45,11.7905572015685
959,65,8450,0,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,4,4,12.1281111040605
960,24,2572,0,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,11,11,11.9511803959014
961,50,7207,0,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,52,2,11.6656465519879
963,24,2308,0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,31,31,11.9511803959014
964,122,11923,0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,2,2,12.3842188309136
965,80,11316,44,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,8,7,12.2779280826306
966,65,10237,0,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2,393,0,72,0,0,0,0,0,2,0,12.0945822694968
967,130,9600,0,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,69,59,11.982929094216
969,50,5925,0,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,99,59,10.5427063910705
970,75,10382,105,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,48,48,11.8493977015914
971,60,10800,0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,57,56,11.8130300574206
972,36,2268,106,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,6,5,12.0610468734799
973,55,7892,0,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,31,31,11.5079129231467
975,60,11414,0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,99,16,12.0287386302473
977,51,5900,0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,83,48,11.3562716549249
979,68,9450,0,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,53,53,11.6082356447746
980,80,8816,0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,2,480,0,80,0,0,0,0,0,46,46,11.8422292121128
982,98,12203,975,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,3,676,250,0,0,0,0,0,0,11,10,12.7248664389453
983,43,3182,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,1,1,11.9822726287897
985,75,10125,0,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,32,32,11.7440371859336
986,68,10880,0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1,240,0,48,0,0,0,0,0,58,58,11.7360690162844
987,59,5310,0,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1,255,394,0,0,0,0,0,0,96,3,11.6699292137799
988,83,10159,450,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,3,606,168,95,0,0,0,0,0,1,0,12.887127001736
990,65,8125,0,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2,614,0,50,0,0,0,0,0,0,0,12.1909590077201
991,82,9452,423,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,3,870,0,70,0,0,0,0,0,9,8,12.7599577587566
992,121,17671,0,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,2,424,0,169,0,0,0,0,0,127,23,12.0317192583854
993,80,9760,340,536,117,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,2,440,239,42,0,0,0,0,0,43,14,12.1388638958367
994,68,8846,0,0,0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,2,564,0,35,0,0,0,0,0,1,0,12.0662357003424
995,96,12456,230,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,3,786,216,48,0,0,0,0,0,3,2,12.7293207892947
996,51,4712,0,384,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1,305,0,57,0,0,63,0,0,60,56,11.7084922485142
999,60,9786,0,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1,210,0,100,48,0,0,0,0,84,56,11.418614785499
1000,64,6762,24,686,0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,2,632,105,61,0,0,0,0,0,4,4,12.2356314477717
1001,74,10206,0,0,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,2,528,0,0,0,0,0,0,0,57,57,11.3144745262464
1002,60,5400,0,0,0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,1,216,0,20,94,0,0,0,0,87,57,11.3621025752356
1003,75,11957,53,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,3,824,144,104,0,0,0,0,0,2,2,12.3544926506484
1005,43,3182,16,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,2,457,156,0,0,0,0,0,0,4,3,12.106252310248
1006,65,8385,220,595,0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,1,328,210,0,0,0,0,0,0,31,31,11.9177236840907
1008,21,2217,0,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,238,0,0,0,0,0,0,39,39,11.3850920934603
1009,43,12118,108,0,0,1710,1710,1710,0,0,1710,0,0,2,0,3,1,7,1,2,550,100,48,0,0,180,0,0,5,4,12.3883942023241
1010,60,6000,0,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,0,0,0,0,138,0,0,0,0,80,56,11.5327280922664
1011,115,21286,0,0,0,720,720,720,551,0,1271,0,0,2,0,4,1,7,1,1,312,0,0,108,0,0,0,0,60,58,11.8130300574206
1012,75,9825,0,0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,45,45,11.5129254649702
1013,55,10592,0,0,0,602,602,900,602,0,1502,0,0,1,1,3,1,7,2,1,180,96,0,112,0,53,0,0,84,11,12.0137007528827
1014,60,7200,0,247,465,310,1022,1022,0,0,1022,1,0,1,0,2,1,4,0,1,280,0,30,226,0,0,0,0,99,3,11.3504065354725
1015,60,11664,206,336,0,746,1082,1082,0,0,1082,0,0,1,0,2,1,5,1,1,240,0,130,0,0,0,0,0,59,57,11.6885580336134
1016,70,8400,0,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2,528,0,45,0,0,0,0,0,8,8,12.3327052964635
1017,73,11883,196,690,0,814,1504,1504,0,0,1504,1,0,2,0,3,1,6,1,2,478,115,66,0,0,0,0,0,13,13,12.2209612580239
1020,43,3013,145,16,0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,2,440,142,20,0,0,0,0,0,1,1,12.2713452721464
1021,60,7024,0,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,2,451,252,64,0,0,0,0,0,3,3,12.0782392740203
1022,64,7406,84,684,0,515,1199,1220,0,0,1220,1,0,2,0,2,1,6,0,2,632,105,54,0,0,0,0,0,0,0,12.1756134380455
1023,52,9439,0,324,0,588,912,912,336,0,1248,0,0,1,0,2,1,6,0,1,160,0,0,192,0,0,0,0,77,57,11.3736633976367
1024,43,3182,14,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2,437,156,20,0,0,0,0,0,3,2,12.1600287070288
1026,70,7700,0,138,468,276,882,882,0,0,882,1,0,1,0,3,1,5,0,2,461,96,0,0,0,0,0,0,35,35,11.6307085006266
1027,73,9300,324,697,0,571,1268,1264,0,0,1264,1,0,1,0,3,1,6,2,2,461,0,0,0,0,143,0,0,50,50,12.0287386302473
1028,71,9520,338,1513,0,125,1638,1646,0,0,1646,1,0,2,0,3,1,7,1,3,800,192,44,0,0,0,0,0,1,0,12.5881906521085
1029,79,9492,0,368,41,359,768,968,408,0,1376,1,0,1,0,3,1,6,1,1,240,0,0,0,0,0,0,0,66,57,11.5617156291397
1030,21,1680,281,317,0,355,672,672,546,0,1218,0,1,1,1,3,1,7,0,1,264,0,28,0,0,0,0,0,34,34,11.6784399034478
1032,102,15863,0,523,0,301,824,1687,998,397,3082,1,0,2,1,5,1,12,2,2,672,136,63,0,0,0,0,0,89,39,12.1909590077201
1035,50,6305,0,0,0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,1,240,0,0,0,0,0,0,0,69,57,11.6931615152732
1037,89,12898,70,1022,0,598,1620,1620,0,0,1620,1,0,2,0,2,1,6,1,3,912,228,0,0,0,0,0,0,2,1,12.6619139609634
1039,21,1533,0,0,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,39,1,11.4824662574855
1040,21,1477,0,509,0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,39,39,11.289781913656
1041,88,13125,67,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,2,484,0,0,0,0,0,0,0,49,6,11.9511803959014
1043,34,5381,135,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2,624,170,63,0,0,0,0,0,4,4,12.1858699382127
1044,86,11839,99,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,2,514,192,121,0,0,0,0,0,18,18,12.4771679143776
1045,80,9600,0,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,2,542,474,120,0,0,0,0,0,28,28,12.5353763926728
1047,85,16056,208,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,3,716,214,108,0,0,0,0,0,1,0,13.2295679916666
1048,57,9245,0,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,2,672,0,0,0,0,0,0,0,14,13,11.8844890214027
1049,100,21750,75,0,0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,2,336,0,0,0,0,0,0,0,49,3,11.6526874073454
1050,60,11100,0,0,0,0,0,930,0,0,930,0,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,64,4,11.3492293722994
1051,73,8993,0,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,2,436,0,22,0,0,0,0,0,0,0,12.0809911659083
1052,103,11175,0,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,440,0,20,0,0,0,0,0,0,0,12.2067773971344
1053,100,9500,272,442,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,2,540,0,52,0,0,0,0,0,43,29,12.0137007528827
1054,68,8562,145,383,0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,1,364,116,78,0,0,0,0,0,53,8,11.8810347865346
1055,90,11367,210,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,2,586,199,60,0,0,0,0,0,4,4,12.4490188241406
1056,104,11361,160,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,32,32,12.1007121298723
1057,43,7052,240,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,0,0,0,0,0,1,1,12.1326951757254
1059,96,11308,154,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,3,836,0,102,0,0,0,0,0,1,1,12.7218858108072
1061,41,4920,0,616,0,722,1338,1338,0,0,1338,1,0,2,0,2,1,6,0,2,582,0,0,170,0,0,0,0,9,9,12.2713921116508
1062,120,18000,0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,6,0,3,1248,0,20,0,0,0,0,560,73,58,11.3022044336546
1063,85,13600,0,0,0,662,662,1422,915,0,2337,0,0,2,0,5,2,10,0,2,560,0,57,0,0,0,0,0,107,57,11.4075649493124
1064,50,6000,0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,2,440,166,120,0,0,0,0,0,81,26,11.6127707999399
1066,80,14000,0,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,14,13,12.7007688873663
1067,59,7837,0,0,0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,2,380,0,40,0,0,0,0,0,16,15,12.0895388292742
1068,80,9760,360,674,106,0,780,798,813,0,1611,1,0,1,1,4,1,7,0,2,442,328,128,0,0,189,0,0,44,44,12.0311238430656
1069,42,3964,0,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,2,576,728,20,0,0,0,0,0,33,33,11.9276806199855
1070,60,9600,0,220,0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,2,576,0,0,0,0,0,0,0,58,4,11.8130300574206
1071,72,10152,120,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,1,286,0,20,0,0,192,0,0,51,51,11.8130300574206
1072,78,11700,0,298,0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,2,441,0,0,0,0,0,0,0,41,41,11.9447078813958
1073,50,7585,0,0,0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,1,280,0,0,0,0,0,0,0,58,56,11.4240942512636
1074,75,7950,140,535,0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,2,440,252,0,0,0,0,0,0,32,32,11.979799201207
1075,74,8556,0,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,3,826,140,93,0,0,0,0,0,1,1,12.1756134380455
1076,75,13125,0,410,0,390,800,960,780,0,1740,0,0,1,1,3,1,6,2,1,240,0,0,0,0,0,0,0,67,23,12.2991075114974
1077,60,10800,0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,2,566,436,21,0,0,0,0,500,70,17,12.0435537160324
1079,37,4435,169,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,140,0,0,0,0,0,0,2,2,11.9569700550459
1080,65,8775,0,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1,299,0,64,0,0,0,0,0,13,13,11.7440371859336
1081,80,11040,144,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,2,528,55,0,0,216,0,0,0,37,4,11.8844890214027
1082,75,7500,0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1,308,0,0,220,0,0,0,0,47,47,11.7981044072039
1083,70,8749,100,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2,527,192,39,0,0,0,0,0,5,5,12.1652506510099
1084,80,8800,425,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1,461,0,116,0,0,0,0,700,42,42,11.982929094216
1086,73,9069,0,747,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,2,564,120,0,0,0,0,0,0,18,18,11.8981878657609
1088,85,10574,0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,3,1043,160,50,0,0,0,0,0,4,3,12.4371843664936
1089,24,2522,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,2,2,11.8313791960888
1090,37,3316,0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2,550,0,84,0,0,0,0,0,1,1,12.1909590077201
1091,60,8544,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,59,59,11.4392789248019
1092,24,2160,212,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,2,462,0,48,0,0,0,0,0,9,8,11.982929094216
1093,60,8400,0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,2,576,342,0,128,0,0,0,0,83,58,11.8240798936072
1094,71,9230,166,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,2,884,0,64,0,0,0,0,0,41,8,11.8913619006905
1095,74,5868,0,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,1,308,0,0,80,0,160,0,0,54,10,11.7675676833438
1096,78,9317,0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,2,440,0,22,0,0,0,0,0,1,1,12.0806908119985
1097,60,6882,0,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,0,0,136,0,115,0,0,0,0,93,1,11.7519423654407
1099,50,6000,0,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,73,59,11.7597855429018
1100,82,11880,206,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,31,31,11.9640010843304
1101,60,8400,0,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1,246,0,0,0,0,0,0,0,89,59,11.0020998412042
1102,61,9758,0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,36,36,11.6910716503537
1103,70,7000,45,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,47,5,11.8130300574206
1104,79,8910,0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,2,539,0,0,192,0,0,0,0,47,47,11.979799201207
1105,24,2016,304,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,37,37,11.5711943730942
1106,98,12256,362,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,2,712,186,32,0,0,0,0,0,16,15,12.6915804613119
1107,114,10357,0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,2,719,0,244,0,0,0,0,0,17,16,12.1001564199386
1108,168,23257,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2,422,0,100,0,0,0,0,0,0,0,12.5235258763151
1110,107,11362,42,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,3,862,125,185,0,0,0,0,0,5,4,12.5425448821514
1112,80,10480,660,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,2,483,0,69,0,0,0,0,0,32,32,12.2307652581205
1113,73,7100,0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,49,49,11.7745202026587
1114,66,8923,0,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1,240,0,18,0,0,0,0,0,54,1,11.809319478024
1115,90,5400,0,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1,326,0,0,0,0,0,0,0,52,6,11.6699292137799
1116,93,12085,328,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,3,928,0,0,0,0,0,0,0,0,0,12.6698066617623
1118,57,9764,0,702,0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,2,450,0,0,0,0,0,0,0,41,5,11.7752897294377
1119,85,13825,0,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1,300,280,34,0,0,0,0,0,50,21,11.8493977015914
1120,70,7560,0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1,286,140,0,252,0,0,0,0,47,47,11.80335376309
1121,59,8263,0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1,308,0,22,112,0,0,0,0,87,57,11.681824001432
1122,84,10084,196,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,3,782,144,20,0,0,0,0,0,1,0,12.2685778508816
1124,50,9405,0,0,0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,0,0,0,200,0,0,0,0,0,62,1,11.6784399034478
1126,60,10434,0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,2,672,0,0,0,0,0,0,0,54,54,11.6526874073454
1127,53,3684,130,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,3,660,143,20,0,0,0,0,0,2,2,12.0668105781967
1128,182,14572,0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,3,630,144,36,0,0,0,0,0,3,3,12.4645833406817
1129,59,11796,0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,3,2,12.2783933071098
1130,60,7200,180,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,2,672,49,0,0,0,0,0,0,27,27,11.8493977015914
1131,65,7804,0,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,2,576,431,44,0,0,0,0,0,81,59,11.8130300574206
